epoch,accuracy,loss,val_accuracy,val_loss
54,0.9822134375572205,0.05695345252752304,0.819767415523529,0.8452070355415344
55,0.97826087474823,0.05884051322937012,0.8313953280448914,0.8636714220046997
56,0.9861660003662109,0.043218132108449936,0.8023256063461304,1.0349801778793335
57,0.9802371263504028,0.0498562753200531,0.8488371968269348,0.8814817667007446
58,0.9980236887931824,0.022334586828947067,0.819767415523529,1.1169737577438354
59,0.9841897487640381,0.047412313520908356,0.819767415523529,1.0841922760009766
60,0.9861660003662109,0.04877103492617607,0.8081395626068115,0.8879227042198181
61,0.97826087474823,0.05629013106226921,0.8313953280448914,0.834790050983429
62,0.9881423115730286,0.03733723983168602,0.8430232405662537,0.8400731682777405
63,0.9861660003662109,0.04547553136944771,0.8313953280448914,0.8794615864753723
64,0.992094874382019,0.03154138848185539,0.8255813717842102,0.9040175080299377
65,0.992094874382019,0.029298976063728333,0.819767415523529,0.9963144063949585
66,0.992094874382019,0.025563187897205353,0.8255813717842102,0.992496132850647
67,0.9960474371910095,0.011756372638046741,0.8313953280448914,0.9607264399528503
68,0.9960474371910095,0.01343650370836258,0.8430232405662537,0.9307295083999634
69,0.9901185631752014,0.026317652314901352,0.819767415523529,0.9467635750770569
70,0.992094874382019,0.014034626074135303,0.8313953280448914,0.9118227362632751
71,0.9960474371910095,0.015203429386019707,0.8313953280448914,0.9090425968170166
72,0.9980236887931824,0.0069370814599096775,0.8372092843055725,0.9268300533294678
73,0.9960474371910095,0.013714632950723171,0.8430232405662537,0.899483323097229
74,1.0,0.005577076226472855,0.8372092843055725,0.8713040947914124
75,0.9960474371910095,0.008622595109045506,0.8488371968269348,0.8753387331962585
76,1.0,0.004297045525163412,0.8430232405662537,0.8774635791778564
77,0.9980236887931824,0.011053288355469704,0.8372092843055725,0.8808221220970154
78,0.9980236887931824,0.009213686920702457,0.8430232405662537,0.8859094977378845
79,0.9980236887931824,0.006677307654172182,0.8430232405662537,0.8938053250312805
80,1.0,0.004427422769367695,0.8488371968269348,0.8966835141181946
81,0.9960474371910095,0.01446953322738409,0.8372092843055725,0.8859045505523682
82,1.0,0.003888102248311043,0.8372092843055725,0.9332501888275146
83,1.0,0.002791706705465913,0.8372092843055725,0.9342629313468933
84,1.0,0.003483567852526903,0.8372092843055725,0.9287284016609192
85,0.9980236887931824,0.006065321620553732,0.8488371968269348,0.9139404296875
86,1.0,0.00417254539206624,0.854651153087616,0.9105531573295593
87,1.0,0.004776373039931059,0.854651153087616,0.9148551821708679
88,0.9980236887931824,0.008798226714134216,0.8488371968269348,0.930152952671051
89,1.0,0.0022271748166531324,0.8488371968269348,0.9367485642433167
90,1.0,0.0029600325506180525,0.8488371968269348,0.9358426332473755
91,1.0,0.0015726772835478187,0.8488371968269348,0.9331651926040649
92,0.9980236887931824,0.00876227393746376,0.8430232405662537,0.930112361907959
93,1.0,0.0024042839650064707,0.8488371968269348,0.9314699172973633
94,1.0,0.002022821456193924,0.8488371968269348,0.9299665093421936
95,1.0,0.0015791611513122916,0.8488371968269348,0.9284752011299133
96,1.0,0.005126165691763163,0.8488371968269348,0.9270102977752686
97,1.0,0.0009996419539675117,0.8488371968269348,0.9261147975921631
98,1.0,0.002455029869452119,0.8488371968269348,0.9278165102005005
99,0.9980236887931824,0.006961404345929623,0.8488371968269348,0.9274248480796814
